Date,Country,Cases,Deaths,Population
2020-07-05,Austria,76,0,8901064
2020-07-04,Austria,106,3,8901064
2020-07-03,Austria,134,1,8901064
2020-07-02,Austria,80,3,8901064
2020-07-01,Austria,95,1,8901064
2020-06-30,Austria,101,0,8901064
2020-06-29,Austria,49,1,8901064
2020-06-28,Austria,62,2,8901064
2020-06-27,Austria,45,3,8901064
2020-06-26,Austria,74,1,8901064
2020-06-25,Austria,44,2,8901064
2020-06-24,Austria,35,4,8901064
2020-06-23,Austria,43,2,8901064
2020-06-22,Austria,31,3,8901064
2020-06-21,Austria,29,2,8901064
2020-06-20,Austria,32,3,8901064
2020-06-19,Austria,52,2,8901064
2020-06-18,Austria,32,0,8901064
2020-06-17,Austria,31,1,8901064
2020-06-16,Austria,19,3,8901064
2020-06-15,Austria,53,6,8901064
2020-06-14,Austria,18,5,8901064
2020-06-13,Austria,22,1,8901064
2020-06-12,Austria,37,2,8901064
2020-06-11,Austria,22,1,8901064
2020-06-10,Austria,34,2,8901064
2020-06-09,Austria,15,2,8901064
2020-06-08,Austria,24,3,8901064
2020-06-07,Austria,25,1,8901064
2020-06-06,Austria,31,1,8901064
2020-06-05,Austria,67,2,8901064
2020-06-04,Austria,17,4,8901064
2020-06-03,Austria,53,3,8901064
2020-06-02,Austria,16,3,8901064
2020-06-01,Austria,19,1,8901064
2020-05-31,Austria,5,4,8901064
2020-05-30,Austria,32,0,8901064
2020-05-29,Austria,42,2,8901064
2020-05-28,Austria,19,2,8901064
2020-05-27,Austria,50,1,8901064
2020-05-26,Austria,22,4,8901064
2020-05-25,Austria,25,2,8901064
2020-05-24,Austria,31,1,8901064
2020-05-23,Austria,24,1,8901064
2020-05-22,Austria,28,4,8901064
2020-05-21,Austria,31,3,8901064
2020-05-20,Austria,30,4,8901064
2020-05-19,Austria,61,1,8901064
2020-05-18,Austria,58,4,8901064
2020-05-17,Austria,26,2,8901064
2020-05-16,Austria,15,1,8901064
2020-05-15,Austria,81,0,8901064
2020-05-14,Austria,54,4,8901064
2020-05-13,Austria,52,3,8901064
2020-05-12,Austria,38,1,8901064
2020-05-11,Austria,66,3,8901064
2020-05-10,Austria,15,3,8901064
2020-05-09,Austria,30,7,8901064
2020-05-08,Austria,49,5,8901064
2020-05-07,Austria,39,3,8901064
2020-05-06,Austria,46,7,8901064
2020-05-05,Austria,54,3,8901064
2020-05-04,Austria,30,4,8901064
2020-05-03,Austria,12,9,8901064
2020-05-02,Austria,28,4,8901064
2020-05-01,Austria,37,4,8901064
2020-04-30,Austria,54,7,8901064
2020-04-29,Austria,61,7,8901064
2020-04-28,Austria,49,14,8901064
2020-04-27,Austria,70,6,8901064
2020-04-26,Austria,35,9,8901064
2020-04-25,Austria,62,14,8901064
2020-04-24,Austria,79,8,8901064
2020-04-23,Austria,60,8,8901064
2020-04-22,Austria,73,12,8901064
2020-04-21,Austria,70,18,8901064
2020-04-20,Austria,68,9,8901064
2020-04-19,Austria,47,17,8901064
2020-04-18,Austria,60,18,8901064
2020-04-17,Austria,100,13,8901064
2020-04-16,Austria,111,23,8901064
2020-04-15,Austria,129,16,8901064
2020-04-14,Austria,150,13,8901064
2020-04-13,Austria,87,21,8901064
2020-04-12,Austria,111,12,8901064
2020-04-11,Austria,203,17,8901064
2020-04-10,Austria,357,23,8901064
2020-04-09,Austria,276,22,8901064
2020-04-08,Austria,290,17,8901064
2020-04-07,Austria,289,29,8901064
2020-04-06,Austria,306,31,8901064
2020-04-05,Austria,183,22,8901064
2020-04-04,Austria,253,20,8901064
2020-04-03,Austria,411,18,8901064
2020-04-02,Austria,438,20,8901064
2020-04-01,Austria,548,11,8901064
2020-03-31,Austria,550,19,8901064
2020-03-30,Austria,673,21,8901064
2020-03-29,Austria,547,14,8901064
2020-03-28,Austria,617,19,8901064
2020-03-27,Austria,807,20,8901064
2020-03-26,Austria,1056,16,8901064
2020-03-25,Austria,754,9,8901064
2020-03-24,Austria,723,10,8901064
2020-03-23,Austria,687,12,8901064
2020-03-22,Austria,618,8,8901064
2020-03-21,Austria,548,6,8901064
2020-03-20,Austria,509,5,8901064
2020-03-19,Austria,455,3,8901064
2020-03-18,Austria,372,5,8901064
2020-03-17,Austria,346,2,8901064
2020-03-16,Austria,226,2,8901064
2020-03-15,Austria,198,1,8901064
2020-03-14,Austria,210,1,8901064
2020-03-13,Austria,182,0,8901064
2020-03-12,Austria,97,1,8901064
2020-03-11,Austria,109,0,8901064
2020-03-10,Austria,55,0,8901064
2020-03-09,Austria,22,0,8901064
2020-03-08,Austria,28,0,8901064
2020-03-07,Austria,23,0,8901064
2020-03-06,Austria,29,0,8901064
2020-03-05,Austria,9,0,8901064
2020-03-04,Austria,14,0,8901064
2020-03-03,Austria,6,0,8901064
2020-03-02,Austria,5,0,8901064
2020-03-01,Austria,4,0,8901064
2020-02-29,Austria,1,0,8901064
2020-02-28,Austria,4,0,8901064
2020-02-27,Austria,2,0,8901064
2020-02-26,Austria,1,0,8901064
2022-06-13,Belgium,6,0,11522440
2022-06-12,Belgium,457,1,11522440
2022-06-11,Belgium,1136,7,11522440
2022-06-10,Belgium,2361,5,11522440
2022-06-09,Belgium,2411,7,11522440
2022-06-08,Belgium,2561,6,11522440
2022-06-07,Belgium,3415,2,11522440
2022-06-06,Belgium,806,6,11522440
2022-06-05,Belgium,656,7,11522440
2022-06-04,Belgium,938,8,11522440
2022-06-03,Belgium,1577,6,11522440
2022-06-02,Belgium,1718,12,11522440
2022-06-01,Belgium,1895,1,11522440
2022-05-31,Belgium,1924,5,11522440
2022-05-30,Belgium,2664,8,11522440
2022-05-29,Belgium,435,5,11522440
2022-05-28,Belgium,823,6,11522440
2022-05-27,Belgium,1510,9,11522440
2022-05-26,Belgium,429,5,11522440
2022-05-25,Belgium,1586,3,11522440
2022-05-24,Belgium,1747,10,11522440
2022-05-23,Belgium,2596,4,11522440
2022-05-22,Belgium,495,7,11522440
2022-05-21,Belgium,1025,9,11522440
2022-05-20,Belgium,2027,6,11522440
2022-05-19,Belgium,2186,7,11522440
2022-05-18,Belgium,2749,8,11522440
2022-05-17,Belgium,3230,11,11522440
2022-05-16,Belgium,4400,5,11522440
2022-05-15,Belgium,740,9,11522440
2022-05-14,Belgium,1477,12,11522440
2022-05-13,Belgium,3212,6,11522440
2022-05-12,Belgium,3686,9,11522440
2022-05-11,Belgium,4191,10,11522440
2022-05-10,Belgium,4895,12,11522440
2022-05-09,Belgium,6584,12,11522440
2022-05-08,Belgium,1176,6,11522440
2022-05-07,Belgium,2235,9,11522440
2022-05-06,Belgium,4470,13,11522440
2022-05-05,Belgium,4954,9,11522440
2022-05-04,Belgium,5197,17,11522440
2022-05-03,Belgium,5500,13,11522440
2022-05-02,Belgium,7221,22,11522440
2022-05-01,Belgium,1215,15,11522440
2022-04-30,Belgium,2406,17,11522440
2022-04-29,Belgium,4364,15,11522440
2022-04-28,Belgium,4856,16,11522440
2022-04-27,Belgium,5352,14,11522440
2022-04-26,Belgium,6013,18,11522440
2022-04-25,Belgium,8455,16,11522440
2022-04-24,Belgium,1607,24,11522440
2022-04-23,Belgium,2903,8,11522440
2022-04-22,Belgium,6068,21,11522440
2022-04-21,Belgium,6876,19,11522440
2022-04-20,Belgium,8078,20,11522440
2022-04-19,Belgium,11621,19,11522440
2022-04-18,Belgium,3056,15,11522440
2022-04-17,Belgium,2371,15,11522440
2022-04-16,Belgium,3815,29,11522440
2022-04-15,Belgium,7415,31,11522440
2022-04-14,Belgium,8188,21,11522440
2022-04-13,Belgium,8774,27,11522440
2022-04-12,Belgium,9156,23,11522440
2022-04-11,Belgium,12850,25,11522440
2022-04-10,Belgium,2555,20,11522440
2022-04-09,Belgium,4588,17,11522440
2022-04-08,Belgium,9055,36,11522440
2022-04-07,Belgium,9953,16,11522440
2022-04-06,Belgium,11017,31,11522440
2022-04-05,Belgium,11004,22,11522440
2022-04-04,Belgium,14660,28,11522440
2022-04-03,Belgium,3095,22,11522440
2022-04-02,Belgium,5165,21,11522440
2022-04-01,Belgium,9150,23,11522440
2022-03-31,Belgium,11023,24,11522440
2022-03-30,Belgium,12052,26,11522440
2022-03-29,Belgium,13074,25,11522440
2022-03-28,Belgium,18029,26,11522440
2022-03-27,Belgium,3684,20,11522440
2022-03-26,Belgium,5896,25,11522440
2022-03-25,Belgium,11175,21,11522440
2022-03-24,Belgium,12515,21,11522440
2022-03-23,Belgium,13623,28,11522440
2022-03-22,Belgium,13594,20,11522440
2022-03-21,Belgium,18116,28,11522440
2022-03-20,Belgium,4120,18,11522440
2022-03-19,Belgium,5725,16,11522440
2022-03-18,Belgium,10126,20,11522440
2022-03-17,Belgium,11255,22,11522440
2022-03-16,Belgium,12351,18,11522440
2022-03-15,Belgium,12453,16,11522440
2022-03-14,Belgium,15916,24,11522440
2022-03-13,Belgium,3999,12,11522440
2022-03-12,Belgium,5110,18,11522440
2022-03-11,Belgium,8607,28,11522440
2022-03-10,Belgium,8669,18,11522440
2022-03-09,Belgium,9407,24,11522440
2022-03-08,Belgium,9121,30,11522440
2022-03-07,Belgium,12341,14,11522440
2022-03-06,Belgium,3529,9,11522440
2022-03-05,Belgium,4177,18,11522440
2022-03-04,Belgium,6930,22,11522440
2022-03-03,Belgium,7165,16,11522440
2022-03-02,Belgium,7581,21,11522440
2022-03-01,Belgium,6895,20,11522440
2022-02-28,Belgium,8331,16,11522440
2022-02-27,Belgium,2353,24,11522440
2022-02-26,Belgium,3379,20,11522440
2022-02-25,Belgium,5830,28,11522440
2022-02-24,Belgium,6689,21,11522440
2022-02-23,Belgium,7628,19,11522440
2022-02-22,Belgium,8000,29,11522440
2022-02-21,Belgium,10954,22,11522440
2022-02-20,Belgium,2946,31,11522440
2022-02-19,Belgium,4503,24,11522440
2022-02-18,Belgium,7729,47,11522440
2022-02-17,Belgium,9292,42,11522440
2022-02-16,Belgium,10634,33,11522440
2022-02-15,Belgium,11572,42,11522440
2022-02-14,Belgium,16501,52,11522440
2022-02-13,Belgium,4850,38,11522440
2022-02-12,Belgium,6770,38,11522440
2022-02-11,Belgium,12209,46,11522440
2022-02-10,Belgium,14225,67,11522440
2022-02-09,Belgium,16808,55,11522440
2022-02-08,Belgium,19444,48,11522440
2022-02-07,Belgium,27430,35,11522440
2022-02-06,Belgium,7305,40,11522440
2022-02-05,Belgium,12501,36,11522440
2022-02-04,Belgium,22420,61,11522440
2022-02-03,Belgium,25893,46,11522440
2022-02-02,Belgium,30900,49,11522440
2022-02-01,Belgium,36783,40,11522440
2022-01-31,Belgium,50096,29,11522440
2022-01-30,Belgium,13246,37,11522440
2022-01-29,Belgium,23223,27,11522440
2022-01-28,Belgium,41456,45,11522440
2022-01-27,Belgium,47548,29,11522440
2022-01-26,Belgium,54793,32,11522440
2022-01-25,Belgium,62544,37,11522440
2022-01-24,Belgium,76034,26,11522440
2022-01-23,Belgium,20750,16,11522440
2022-01-22,Belgium,32797,26,11522440
2022-01-21,Belgium,56456,23,11522440
2022-01-20,Belgium,57284,17,11522440
2022-01-19,Belgium,60922,38,11522440
2022-01-18,Belgium,60744,28,11522440
2022-01-17,Belgium,62738,32,11522440
2022-01-16,Belgium,14998,20,11522440
2022-01-15,Belgium,21185,14,11522440
2022-01-14,Belgium,31860,17,11522440
2022-01-13,Belgium,30114,21,11522440
2022-01-12,Belgium,31164,23,11522440
2022-01-11,Belgium,31714,24,11522440
2022-01-10,Belgium,37776,25,11522440
2022-01-09,Belgium,11228,23,11522440
2022-01-08,Belgium,15350,17,11522440
2022-01-07,Belgium,23808,19,11522440
2022-01-06,Belgium,23665,19,11522440
2022-01-05,Belgium,26048,14,11522440
2022-01-04,Belgium,28141,17,11522440
2022-01-03,Belgium,27581,25,11522440
2022-01-02,Belgium,9092,15,11522440
2022-01-01,Belgium,4070,22,11522440
2021-12-31,Belgium,12297,16,11522440
2021-12-30,Belgium,16062,29,11522440
2021-12-29,Belgium,15046,34,11522440
2021-12-28,Belgium,12819,21,11522440
2021-12-27,Belgium,13298,28,11522440
2021-12-26,Belgium,4567,22,11522440
2021-12-25,Belgium,2819,20,11522440
2021-12-24,Belgium,6523,35,11522440
2021-12-23,Belgium,7525,36,11522440
2021-12-22,Belgium,7392,37,11522440
2021-12-21,Belgium,7380,36,11522440
2021-12-20,Belgium,9121,36,11522440
2021-12-19,Belgium,2850,38,11522440
2021-12-18,Belgium,4753,36,11522440
2021-12-17,Belgium,7745,26,11522440
2021-12-16,Belgium,8110,37,11522440
2021-12-15,Belgium,9284,41,11522440
2021-12-14,Belgium,10584,37,11522440
2021-12-13,Belgium,13885,43,11522440
2021-12-12,Belgium,3907,44,11522440
2021-12-11,Belgium,7112,45,11522440
2021-12-10,Belgium,13103,48,11522440
2021-12-09,Belgium,13437,35,11522440
2021-12-08,Belgium,15081,55,11522440
2021-12-07,Belgium,15681,49,11522440
2021-12-06,Belgium,20741,39,11522440
2021-12-05,Belgium,5978,57,11522440
2021-12-04,Belgium,9637,45,11522440
2021-12-03,Belgium,17769,48,11522440
2021-12-02,Belgium,18330,53,11522440
2021-12-01,Belgium,19670,43,11522440
2021-11-30,Belgium,20869,61,11522440
2021-11-29,Belgium,25209,45,11522440
2021-11-28,Belgium,7072,47,11522440
2021-11-27,Belgium,11590,48,11522440
2021-11-26,Belgium,20045,40,11522440
2021-11-25,Belgium,20231,44,11522440
2021-11-24,Belgium,20175,49,11522440
2021-11-23,Belgium,21139,38,11522440
2021-11-22,Belgium,25625,35,11522440
2021-11-21,Belgium,6754,36,11522440
2021-11-20,Belgium,11215,36,11522440
2021-11-19,Belgium,19151,33,11522440
2021-11-18,Belgium,18574,43,11522440
2021-11-17,Belgium,18148,42,11522440
2021-11-16,Belgium,18431,29,11522440
2021-11-15,Belgium,20838,46,11522440
2021-11-14,Belgium,5506,27,11522440
2021-11-13,Belgium,8364,20,11522440
2021-11-12,Belgium,13752,39,11522440
2021-11-11,Belgium,5055,32,11522440
2021-11-10,Belgium,12751,26,11522440
2021-11-09,Belgium,13017,27,11522440
2021-11-08,Belgium,15267,28,11522440
2021-11-07,Belgium,4073,15,11522440
2021-11-06,Belgium,6454,30,11522440
2021-11-05,Belgium,11143,25,11522440
2021-11-04,Belgium,10183,26,11522440
2021-11-03,Belgium,10706,17,11522440
2021-11-02,Belgium,11715,20,11522440
2021-11-01,Belgium,3582,25,11522440
2021-10-31,Belgium,3059,18,11522440
2021-10-30,Belgium,4972,16,11522440
2021-10-29,Belgium,9290,21,11522440
2021-10-28,Belgium,9196,18,11522440
2021-10-27,Belgium,9225,33,11522440
2021-10-26,Belgium,9401,27,11522440
2021-10-25,Belgium,9703,18,11522440
2021-10-24,Belgium,2450,16,11522440
2021-10-23,Belgium,4090,20,11522440
2021-10-22,Belgium,7149,18,11522440
2021-10-21,Belgium,6906,10,11522440
2021-10-20,Belgium,6552,14,11522440
2021-10-19,Belgium,6296,13,11522440
2021-10-18,Belgium,6570,19,11522440
2021-10-17,Belgium,1490,10,11522440
2021-10-16,Belgium,2376,14,11522440
2021-10-15,Belgium,4168,18,11522440
2021-10-14,Belgium,3890,10,11522440
2021-10-13,Belgium,3597,8,11522440
2021-10-12,Belgium,3435,13,11522440
2021-10-11,Belgium,3924,18,11522440
2021-10-10,Belgium,820,4,11522440
2021-10-09,Belgium,1424,11,11522440
2021-10-08,Belgium,2545,7,11522440
2021-10-07,Belgium,2517,11,11522440
2021-10-06,Belgium,2545,13,11522440
2021-10-05,Belgium,2290,14,11522440
2021-10-04,Belgium,2791,5,11522440
2021-10-03,Belgium,679,8,11522440
2021-10-02,Belgium,1147,8,11522440
2021-10-01,Belgium,2149,6,11522440
2021-09-30,Belgium,2164,11,11522440
2021-09-29,Belgium,2167,7,11522440
2021-09-28,Belgium,2391,7,11522440
2021-09-27,Belgium,2628,13,11522440
2021-09-26,Belgium,723,7,11522440
2021-09-25,Belgium,1216,7,11522440
2021-09-24,Belgium,2253,7,11522440
2021-09-23,Belgium,2080,11,11522440
2021-09-22,Belgium,2171,11,11522440
2021-09-21,Belgium,2269,5,11522440
2021-09-20,Belgium,2940,6,11522440
2021-09-19,Belgium,652,7,11522440
2021-09-18,Belgium,1260,9,11522440
2021-09-17,Belgium,2390,5,11522440
2021-09-16,Belgium,2426,1,11522440
2021-09-15,Belgium,2322,7,11522440
2021-09-14,Belgium,2498,8,11522440
2021-09-13,Belgium,2930,7,11522440
2021-09-12,Belgium,680,7,11522440
2021-09-11,Belgium,1306,7,11522440
2021-09-10,Belgium,2324,7,11522440
2021-09-09,Belgium,2105,6,11522440
2021-09-08,Belgium,2190,9,11522440
2021-09-07,Belgium,2361,9,11522440
2021-09-06,Belgium,2800,7,11522440
2021-09-05,Belgium,733,8,11522440
2021-09-04,Belgium,1240,10,11522440
2021-09-03,Belgium,2155,6,11522440
2021-09-02,Belgium,2113,6,11522440
2021-09-01,Belgium,2222,7,11522440
2021-08-31,Belgium,2358,4,11522440
2021-08-30,Belgium,2945,5,11522440
2021-08-29,Belgium,833,4,11522440
2021-08-28,Belgium,1372,4,11522440
2021-08-27,Belgium,2217,5,11522440
2021-08-26,Belgium,2187,6,11522440
2021-08-25,Belgium,2395,7,11522440
2021-08-24,Belgium,2460,6,11522440
2021-08-23,Belgium,2654,3,11522440
2021-08-22,Belgium,956,7,11522440
2021-08-21,Belgium,1285,7,11522440
2021-08-20,Belgium,2245,9,11522440
2021-08-19,Belgium,2007,9,11522440
2021-08-18,Belgium,2266,4,11522440
2021-08-17,Belgium,2247,3,11522440
2021-08-16,Belgium,2829,5,11522440
2021-08-15,Belgium,766,2,11522440
2021-08-14,Belgium,1352,4,11522440
2021-08-13,Belgium,2273,5,11522440
2021-08-12,Belgium,2158,3,11522440
2021-08-11,Belgium,1992,2,11522440
2021-08-10,Belgium,2218,2,11522440
2021-08-09,Belgium,2597,5,11522440
2021-08-08,Belgium,923,3,11522440
2021-08-07,Belgium,1275,3,11522440
2021-08-06,Belgium,2133,3,11522440
2021-08-05,Belgium,1836,3,11522440
2021-08-04,Belgium,1875,4,11522440
2021-08-03,Belgium,1950,5,11522440
2021-08-02,Belgium,2251,5,11522440
2021-08-01,Belgium,1056,1,11522440
2021-07-31,Belgium,1186,3,11522440
2021-07-30,Belgium,1797,6,11522440
2021-07-29,Belgium,1782,6,11522440
2021-07-28,Belgium,1752,1,11522440
2021-07-27,Belgium,1600,4,11522440
2021-07-26,Belgium,2112,1,11522440
2021-07-25,Belgium,784,2,11522440
2021-07-24,Belgium,1158,3,11522440
2021-07-23,Belgium,1656,2,11522440
2021-07-22,Belgium,1914,4,11522440
2021-07-21,Belgium,790,3,11522440
2021-07-20,Belgium,1954,,11522440
2021-07-19,Belgium,2134,,11522440
2021-07-18,Belgium,838,2,11522440
2021-07-17,Belgium,1104,,11522440
2021-07-16,Belgium,1570,2,11522440
2021-07-15,Belgium,1390,2,11522440
2021-07-14,Belgium,1446,1,11522440
2021-07-13,Belgium,1429,,11522440
2021-07-12,Belgium,1764,2,11522440
2021-07-11,Belgium,781,,11522440
2021-07-10,Belgium,1004,5,11522440
2021-07-09,Belgium,1289,2,11522440
2021-07-08,Belgium,1227,2,11522440
2021-07-07,Belgium,1173,,11522440
2021-07-06,Belgium,1042,1,11522440
2021-07-05,Belgium,998,3,11522440
2021-07-04,Belgium,366,2,11522440
2021-07-03,Belgium,521,3,11522440
2021-07-02,Belgium,724,3,11522440
2021-07-01,Belgium,676,5,11522440
2021-06-30,Belgium,628,2,11522440
2021-06-29,Belgium,557,5,11522440
2021-06-28,Belgium,598,2,11522440
2021-06-27,Belgium,177,3,11522440
2021-06-26,Belgium,259,2,11522440
2021-06-25,Belgium,398,5,11522440
2021-06-24,Belgium,339,5,11522440
2021-06-23,Belgium,396,5,11522440
2021-06-22,Belgium,365,3,11522440
2021-06-21,Belgium,482,5,11522440
2021-06-20,Belgium,139,3,11522440
2021-06-19,Belgium,274,6,11522440
2021-06-18,Belgium,424,9,11522440
2021-06-17,Belgium,450,7,11522440
2021-06-16,Belgium,419,6,11522440
2021-06-15,Belgium,535,6,11522440
2021-06-14,Belgium,765,6,11522440
2021-06-13,Belgium,209,4,11522440
2021-06-12,Belgium,390,6,11522440
2021-06-11,Belgium,779,9,11522440
2021-06-10,Belgium,764,7,11522440
2021-06-09,Belgium,841,6,11522440
2021-06-08,Belgium,1041,13,11522440
2021-06-07,Belgium,1237,5,11522440
2021-06-06,Belgium,399,7,11522440
2021-06-05,Belgium,647,13,11522440
2021-06-04,Belgium,1348,10,11522440
2021-06-03,Belgium,1466,15,11522440
2021-06-02,Belgium,1498,16,11522440
2021-06-01,Belgium,1682,11,11522440
2021-05-31,Belgium,2026,14,11522440
2021-05-30,Belgium,603,18,11522440
2021-05-29,Belgium,1116,16,11522440
2021-05-28,Belgium,2023,11,11522440
2021-05-27,Belgium,2215,6,11522440
2021-05-26,Belgium,2534,14,11522440
2021-05-25,Belgium,2789,16,11522440
2021-05-24,Belgium,899,19,11522440
2021-05-23,Belgium,773,11,11522440
2021-05-22,Belgium,1434,18,11522440
2021-05-21,Belgium,2425,19,11522440
2021-05-20,Belgium,2409,16,11522440
2021-05-19,Belgium,3118,25,11522440
2021-05-18,Belgium,3264,17,11522440
2021-05-17,Belgium,3576,24,11522440
2021-05-16,Belgium,735,17,11522440
2021-05-15,Belgium,1254,22,11522440
2021-05-14,Belgium,2557,20,11522440
2021-05-13,Belgium,943,21,11522440
2021-05-12,Belgium,2808,19,11522440
2021-05-11,Belgium,2990,17,11522440
2021-05-10,Belgium,3362,28,11522440
2021-05-09,Belgium,855,32,11522440
2021-05-08,Belgium,1714,42,11522440
2021-05-07,Belgium,3294,26,11522440
2021-05-06,Belgium,3515,38,11522440
2021-05-05,Belgium,3615,38,11522440
2021-05-04,Belgium,3651,40,11522440
2021-05-03,Belgium,4331,43,11522440
2021-05-02,Belgium,1137,34,11522440
2021-05-01,Belgium,1335,28,11522440
2021-04-30,Belgium,3487,33,11522440
2021-04-29,Belgium,3347,46,11522440
2021-04-28,Belgium,3448,49,11522440
2021-04-27,Belgium,3760,26,11522440
2021-04-26,Belgium,4270,44,11522440
2021-04-25,Belgium,1138,39,11522440
2021-04-24,Belgium,1889,36,11522440
2021-04-23,Belgium,3636,42,11522440
2021-04-22,Belgium,3801,43,11522440
2021-04-21,Belgium,4068,36,11522440
2021-04-20,Belgium,4457,36,11522440
2021-04-19,Belgium,5433,50,11522440
2021-04-18,Belgium,1312,35,11522440
2021-04-17,Belgium,2322,30,11522440
2021-04-16,Belgium,4021,45,11522440
2021-04-15,Belgium,3807,42,11522440
2021-04-14,Belgium,3900,39,11522440
2021-04-13,Belgium,4281,37,11522440
2021-04-12,Belgium,4729,44,11522440
2021-04-11,Belgium,1305,22,11522440
2021-04-10,Belgium,2362,46,11522440
2021-04-09,Belgium,4497,44,11522440
2021-04-08,Belgium,4466,43,11522440
2021-04-07,Belgium,4741,43,11522440
2021-04-06,Belgium,5260,46,11522440
2021-04-05,Belgium,1562,49,11522440
2021-04-04,Belgium,1513,36,11522440
2021-04-03,Belgium,2701,40,11522440
2021-04-02,Belgium,4894,46,11522440
2021-04-01,Belgium,4690,40,11522440
2021-03-31,Belgium,4727,31,11522440
2021-03-30,Belgium,5197,33,11522440
2021-03-29,Belgium,6154,31,11522440
2021-03-28,Belgium,1691,23,11522440
2021-03-27,Belgium,3056,28,11522440
2021-03-26,Belgium,5740,20,11522440
2021-03-25,Belgium,5623,34,11522440
2021-03-24,Belgium,5566,27,11522440
2021-03-23,Belgium,6037,24,11522440
2021-03-22,Belgium,6285,34,11522440
2021-03-21,Belgium,1576,24,11522440
2021-03-20,Belgium,2845,24,11522440
2021-03-19,Belgium,5182,31,11522440
2021-03-18,Belgium,5036,26,11522440
2021-03-17,Belgium,4835,25,11522440
2021-03-16,Belgium,4599,28,11522440
2021-03-15,Belgium,5258,25,11522440
